,dim1,dim2,dim3,dim4,label
A/INDONESIA/5/2005_2-1-3-2,-0.053518543054045686,0.1293824841722402,0.02471950585738225,0.28184876236988865,0
A/DUCK/HUNAN/795/2002_2-1-1,-0.21022529296120343,-0.4054598384344854,-0.6991925165247914,-1.024251752151837,1
A/CHICKEN/CENTRAL-JAVA/51/2009_2-1-3-2,0.16945651343637325,-0.060136776982263385,-0.009935057227410282,-0.4305068489888746,0
A/CHICKEN/CENTRAL-JAVA/52/2009_2-1-3-2B,-0.543639191378054,0.1076952333289174,0.3519601975706399,0.05328423509055358,0
A/CHICKEN/WEST-JAVA/59/2009_2-1-3-2B,-0.4466134238169645,-0.06200381335617444,0.40931808446341034,-0.010683474151680916,0
A/CHICKEN/NORTH-SUMATRA/27/2009_2-1-3-2,0.12296607393056336,-0.05159966986643738,-0.129792743505942,0.05024879225890411,0
A/CHICKEN/WEST-JAVA/47/2009_2-1-3-2B,-0.39469887036143564,-0.014904656270350314,0.4362941601875443,0.12426741130620689,0
A/CHICKEN/NORTH-SUMATRA/72/2010_2-1-3-3,0.3202591439382072,-0.06396315249558704,-0.053184752353318265,0.5327707103035603,1
A/CHICKEN/WEST-JAVA/90/2010_2-1-3-2A,-0.3875964937142765,-0.13258454978469025,0.28288970448248696,-0.006191878760261504,0
A/CHICKEN/EAST-JAVA/121/2010_2-1-3-2B,-0.13038315292575153,-0.2402829729992617,0.20330463718199532,-0.3093992351542171,0
A/CHICKEN/SOUTH-SULAWESI/157/2011_2-1-3-1,-1.0736788814176446,-0.5569544886976829,0.12254865193354048,-0.14640904772408492,2
A/INDONESIA/NIHRD11771/2011_2-1-3-2A,-0.746302875942567,0.17885059811724036,0.4698594276843333,0.1897857945332364,0
A/INDONESIA/NIHRD13233/2013_2-1-3-2B,-0.6209575717632139,-0.03846757556077329,0.33759555990296386,0.2345817107412862,0
A/TURKEY/TURKEY/1/2005_2-2-1,0.2859821648015176,-0.07922819147618032,-0.12419741594358946,-0.17747642846783274,2
A/BAR-HEADED-GOOSE/QINGHAI/1A/2005_2-2,-0.26189441627334337,0.2998914652522484,-0.0929158905514117,-0.2714168431325512,0
A/IRAQ/755/2006_2-2,-0.04463636942098792,0.16382076486767438,-0.09103910539579951,0.31313605946790446,2
A/TURKEY/65596/2006_2-2,-0.02482822826280895,0.18092889099282017,0.0006973304060544638,0.3041017984218515,2
A/CHICKEN/NIGERIA/BA209/2006_2-2,0.008199571600052247,-0.086896435780214,-0.014596718868236547,-0.1558051508108571,2
A/CHICKEN/NIGERIA/BA210/2006_2-2,0.044217091493162754,-0.0838798131954579,-0.06067481987521983,-0.013881439885090163,2
A/CHICKEN/NIGERIA/SO452/2006_2-2-1,-0.14254218724635254,-0.11272002335200915,0.04336720105762604,0.3174479676366051,2
A/CHICKEN/NIGERIA/SO493/2006_2-2-1,-0.03044274522596019,0.26111659384889246,-0.13436372589282244,-0.3624406382623384,0
A/SWAN/GERMANY/R651/2006_2-2,-0.10690552393480968,-0.07693727239171055,-0.03903832912426619,0.12015428682359852,2
A/CHICKEN/EGYPT/3N/2006_2-2-1,0.2732599808936903,-0.1428457418700717,-0.13763264283138854,-0.3347852326649967,2
A/TURKEY/15/2006_2-2,0.1671622761974565,0.13029375513775876,-0.16265076139449652,0.03867454622386601,2
A/CAT/AUSTRIA/P32V1/2006_2-2-1,0.12942503036960157,-0.19789801013965902,-0.051913164840776904,-0.2299866821904435,2
A/CHICKEN/BANGLADESH/11RS1984-27/2011_2-2-2-1,1.5381803183984217,0.12874532509556014,0.19119704150461425,-1.1701899122385322,0
A/SWAN/AUSTRIA/P2063/2006_2-2-1,0.16739085820779864,-0.15702192340573462,-0.11167844777044467,-0.26965590846654663,2
A/EGYPT/N01753/2014_2-2-1-2,0.02318504087542328,0.6704163823197704,-0.5240980674007525,-0.23726293053025538,1
A/COMMON-MAGPIE/HONG-KONG/5052/2007_2-3-2-1,-0.3493243398822772,-0.27779212914348594,-0.11430205822212336,0.01834575652275694,2
A/CHICKEN/HONG-KONG/AP156/2009_2-3-4,-0.029792801222985776,-1.4652045912308576,-0.11888708230606637,-0.15793998686932653,0
A/BARN-SWALLOW/HONG-KONG/1161/2010_2-3-2-1B,-0.5018743543379527,-0.6126209482526703,0.3473949641938606,0.23169937628872095,2
A/DUCK/HONG-KONG/1091/2011_2-3-2-1B,0.3813078714843874,0.6631560562304273,-0.4017477352165433,-0.8561389314316572,2
A/DUCK/BANTUL/1443-9/2012_2-3-2-1G,-0.5953415458314566,-0.2669622412952086,0.10497138070062617,0.17569821450636747,2
A/DUCK/VIETNAM/NCVD-1584/2012_2-3-2-1E,-0.3411741355653839,-0.4958722384544374,0.2899177664135364,0.22507555517497035,2
A/DUCK/BANGLADESH/19097/2013_2-3-2-1A,-0.5772271394076749,-0.7547103554679313,0.05414921442203513,0.1459078450728537,2
A/ANHUI/1/2005_2-3-4,0.20549478899056517,-0.029497193747400008,-0.020516064306388027,0.30592512833014307,1
A/JIANGXI/1/2005_2-3-4,0.151654095888055,-0.17571670728500388,-0.1344429483119947,0.13050584197258353,1
A/JAPANESE-WHITE-EYE/HONG-KONG/1038/2006_2-3-4,-0.2338903005094215,-0.3408026990895221,0.29996358193355444,0.9103653187666021,1
A/GUIZHOU/1/2013_2-3-4-2,-0.16269081600256996,0.048291639747234605,-0.13412177009560966,0.0777409560240403,2
A/GOOSE/EASTERN-CHINA/1112/2011_2-3-4-4A,0.19128030511749072,0.416676855308042,-0.4215883131004716,-0.4240703812213855,2
A/CHICKEN/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.1893710856633335,-0.2114561528991481,0.3267284414892233,0.22315100011004718,1
A/GUANGZHOU/39715/2014_2-3-4-4E,-0.5221068535317932,0.1880428164486574,-0.0347195811721539,0.07197366850418341,2
A/GYRFALCON/WASHINGTON/41088-6/2014_2-3-4-4C,-0.6411247784012493,0.6364521707647981,0.40918653913911335,0.23462751273395543,2
A/EURASIAN-WIGEON/NETHERLANDS/1/2015_2-3-4-4C,-0.27398524455368145,0.4235149004988994,-0.05584069714238593,0.009275153436307804,2
A/EURASIAN-WIGEON/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.23290673342249035,-0.2577701462872466,0.26428119911172465,-0.10030217955681042,1
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/3/2016_2-3-4-4B,0.20088826276262362,0.041299275895840815,-0.06721649724869616,0.007191763766323245,1
A/TUFTED-DUCK/GERMANY/AR8444/2016_2-3-4-4B,0.6084278742696001,-0.15673562186214163,-0.47093018945179144,0.019180519128445428,1
A/GOOSE/GUANGDONG/72/2004_9,-0.21191838456109502,1.3362190404955845,-0.36890362842176083,0.7905619015204216,0
A/CHICKEN/EGYPT/20NLQP-CLEVB238/2008_2-2-1-1,0.5081950261576367,-0.09242705041161647,-0.04560627043450616,-0.07238309844479929,0
A/CHICKEN/EGYPT/0987-NLQP/2009_2-2-1,0.3503015582193887,0.9236689863136798,-0.8333414240715631,0.0677477772545485,1
A/CHICKEN/JIANGSU/K0101/2010_2-3-4,1.5212447583390807,-0.22737660481389788,-1.0253246446465702,-0.6623779949315216,0
A/MUSCOVY-DUCK/VIETNAM/TMU003/2008_2-3-4-2,0.929877660036929,-1.0101445751336637,-0.21794132383623221,-0.2325600484962853,2
A/BLACK-HEADED-GULL/TYVA/41/2016_2-3-4-4B,1.0231192318241795,-0.2993249737694832,-0.9895595081474553,-0.3679896442063202,1
A/CHICKEN/HUADONG/4/2008_7-2,0.026734946048246666,-0.35940720287122696,0.07238483833311005,-0.1817893206094514,0
A/DUCK/CAIRO/1578CA/2015_2-2-1-2,0.32049745652808714,0.3533840191764004,-0.33804747238353716,1.0498550242707072,1
A/DUCK/GIZA/15292S/2015_2-2-1-2,0.30384346788133443,0.3157623437293089,-0.16015702512241958,-0.3536937253001775,2
A/DUCK/DAKAHLIA/1536CAG/2015_2-2-1-2,0.520604737609033,0.2252689547510338,-0.24951931565964092,-0.7077007504460289,2
A/DUCK/VIETNAM/317/2005_1,-0.04025696224983821,-0.320576974656266,-0.08954640926791813,-0.07494199480065245,0
A/DUCK/VIETNAM/NCVD-1279/2012_1-1-2,0.03230609595560072,-0.030476533111055887,-0.22559455916066118,-0.16105057533958966,0
A/MUSCOVY-DUCK/VIETNAM/NCVD-KA426/2013_1-1-2,-0.8405945651811174,0.10214325398321938,0.742992490394196,-0.36513537828735076,0
A/DUCK/HUNAN/182/2005_2-3-1,0.9560444806466658,-0.906337018019685,-0.6240041047608714,-0.20532748088159103,0
A/CHICKEN/DENPASAR/BBVD-182/2007_2-1-1,0.3631434200003644,-0.34686010336019435,-0.1782781893973714,-0.5938027962394845,2
A/CHICKEN/MEDAN/BBPV1-571/2005_2-1-2,-0.29840546619033204,-1.2790181620494145,0.27462602959868043,0.253613025194945,1
A/INDONESIA/538H/2006_2-1-2,-0.0317391046960529,-1.4868972977624244,0.5268870201272238,1.2538807629442312,1
A/CHICKEN/INDONESIA/R60/2005_2-1-1,-0.4495260548072305,0.3344627400104911,0.155741172991745,0.07817667422321772,0
A/CHICKEN/EAST-JAVA/UT6031/2007_2-1-3,-1.9623429497563754,-1.397411043963344,0.9596738348859322,1.298679936857784,0
A/COMMON-GOLDENEYE/MONGOLIA/12/2006_2-2,0.016511302696365065,0.26730254885816285,-0.301593993190148,-0.3929014299798941,0
A/GOOSE/GUANGXI/345/2005_2-3-2,0.034646936684457064,-0.09051255019142218,0.04572422020000061,0.350488970139164,2
A/GREAT-EGRET/HONG-KONG/807/2008_2-3-2-1,0.2216266649829639,-0.3846395541234462,-0.2160902746883353,-0.2842012902059077,2
A/CHICKEN/NEPAL/T299/2013_2-3-2-1A,0.3275136153975913,-0.4293112531996961,-1.1242651750616544,-1.0863300207408697,2
A/DUCK/VIETNAM/NCVD-851/2011_2-3-2-1A,0.46104030639382776,-1.0989616328016127,0.2935207910118778,-0.9924556855205001,1
A/BAR-HEADED-GOOSE/MONGOLIA/X53/2009_2-3-2-1C,-0.18513612793252188,-0.4348066354242892,0.044256654650998484,0.1524222248179461,2
A/GUINEA-FOWL/GHANA/2/2015_2-3-2-1F,0.0414933962136792,-1.1866040172295886,0.3686649270883682,-2.0196808273520004,1
A/DUCK/VIETNAM/NCVD-293/2009_2-3-4-1,-0.49040374359069006,-0.062128852081908104,0.6931708472818006,1.5670185090007445,2
A/DUCK/VIETNAM/HU3-574/2015_2-3-2-1E,-0.14961182683127827,-0.18363506743310914,0.4941142757621674,0.47110413784472494,2
A/CHICKEN/VIETNAM/NCVD-279/2009_2-3-4-3,0.5493202205909915,-1.0781664109336742,-0.900863160133491,-1.184357610109616,1
A/SICHUAN/26221/2014_2-3-4-4A,0.6653980130315105,0.3920386506731326,-1.2060144107763868,-0.4403452863632418,2
A/MUSCOVY-DUCK/VIETNAM/LBM631/2014_2-3-4-4G,0.18548840569814645,0.17881633609507874,0.06498530889729626,0.19969261334973964,2
A/BLACK-SWAN/AKITA/1/2016_2-3-4-4E,-0.894578985995997,1.3089354420788242,-1.4284246579776654,-0.8639204503222471,1
A/MUSCOVY-DUCK/VIETNAM/823/2015_2-3-4-4F,-0.5206390424064882,0.7159939623913485,-0.004641467569783453,-0.16886572132505862,2
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/1/2017_2-3-4-4B,-0.43433525181268084,0.8749147535315509,-0.01743275930571253,-0.3328495688236046,2
A/ENVIRONMENT/KOTA-TANGERANG/0813207-005/2013_2-1-3-2B,0.22874733454292373,-0.14429454341505765,-0.10469704562811355,0.24976353938140772,2
A/CHICKEN/VIETNAM/NCVD-15A59/2015_2-3-4-4F,0.27595157838373285,-0.016446719424847878,0.2660653962315558,0.6226615994288255,2
A/FUJIAN-SANYUAN/21099/2017_2-3-4-4B,-0.15956983561665705,0.48940132685428983,0.09331205775663198,0.15769445741504784,2
A/NEPAL/19FL1997/2019_2-3-2-1A,0.326657546240551,-0.6183522256158636,-0.1846351768749066,-0.8035077506388708,2
A/ASTRAKHAN/3212/2020_2-3-4-4B,-0.3310728073233653,0.9643191988224835,0.12798752203263725,0.6572625444784523,1
A/CHICKEN/VIETNAM/RAHO4-CD-20-421/2020_2-3-4-4G,0.5961431312948218,0.3079916145806125,0.1710737677853782,0.3675259300291386,1
A/HERRING-GULL/NETHERLANDS/1/2020_2-3-4-4B,-0.49935104747536174,0.6262322700371481,0.11592877375595623,0.2275709031709523,1
A/CASPIAN-GULL/NETHERLANDS/1/2022_2-3-4-4B,-0.11280290429388629,0.37457920450072013,0.04244737342396454,0.1902539230405813,1
A/CHICKEN/NETHERLANDS/EMC-1/2018_2-3-4-4B,0.2985697708439897,-0.2794388121230411,0.24394973362817463,-0.2932058522021648,1
A/EURASIAN-WIGEON/NETHERLANDS/4/2016_2-3-4-4B,0.3419890418158009,0.20657925595797444,-0.13089451466620272,0.4072871978801297,1
