,dim1,dim2,dim3,dim4,label
A/CAMBODIA/R0405050/2007_1-1,0.6914121318746829,-0.7195109120575996,-0.16124686744748074,0.5425493206160517,2
A/DUCK/VIETNAM/OIE-0062/2012_1-1-1,-0.1256645515649381,-0.1091502821173087,-0.0203925746792053,0.050253615356300685,1
A/CAMBODIA/X0810301/2013_1-1-2,-0.36596390931860057,0.1143075096887689,0.26436607870368756,-0.10306212567992751,1
A/INDONESIA/5/2005_2-1-3-2,-0.6068772278775243,0.3652735014232431,0.14098938321022259,0.019790339062971896,1
A/DUCK/HUNAN/795/2002_2-1-1,-0.14996519643489878,0.698423439695957,-0.5089729698344643,-0.25171243046765324,4
A/CHICKEN/CENTRAL-JAVA/51/2009_2-1-3-2,-0.8795205061897895,0.4257194252598575,0.4510631731172355,-0.029314474554211323,3
A/CHICKEN/CENTRAL-JAVA/52/2009_2-1-3-2B,-0.0975716686039228,-0.14344619794377378,0.17588671809016843,0.07688706167675541,1
A/CHICKEN/WEST-JAVA/59/2009_2-1-3-2B,0.28484642761224205,-0.45772140891166535,0.13265477560961791,0.07098576136538848,1
A/CHICKEN/NORTH-SUMATRA/27/2009_2-1-3-2,-0.37696260139459303,0.140106374776503,-0.019868031751440474,-0.19511755584417623,1
A/CHICKEN/WEST-JAVA/47/2009_2-1-3-2B,0.30959317455169233,-0.3924916241207611,0.17537808295500135,0.2101663075668191,1
A/CHICKEN/NORTH-SUMATRA/72/2010_2-1-3-3,0.21158644023019413,0.010395310318116024,-0.08291537442727803,-0.2545563409189199,3
A/CHICKEN/WEST-JAVA/90/2010_2-1-3-2A,0.0791664394491843,-0.3793690885324963,0.09477662292933431,0.02388021236968263,1
A/CHICKEN/EAST-JAVA/121/2010_2-1-3-2B,0.07721353965380895,-0.5809601840939195,-0.07799446795981257,-0.16089764205175794,3
A/CHICKEN/SOUTH-SULAWESI/157/2011_2-1-3-1,-0.34729307180722363,-0.5471492799250584,-0.19136103521090397,-0.6669362875965272,3
A/INDONESIA/NIHRD11771/2011_2-1-3-2A,-0.20326029427763034,-0.12468185788987718,0.2628628407633613,0.23528127048773873,1
A/INDONESIA/NIHRD13233/2013_2-1-3-2B,-0.09790861592800038,-0.34735096544060373,0.12868957948450843,0.2569468069516232,1
A/TURKEY/TURKEY/1/2005_2-2-1,0.2269586662287668,-0.047951964591016916,-0.07735517546627957,-0.07727153110227958,3
A/BAR-HEADED-GOOSE/QINGHAI/1A/2005_2-2,0.19188769621771487,-0.12599189529297727,-0.17419523063278108,-0.22071287413317053,1
A/IRAQ/755/2006_2-2,0.192687649505621,-0.040439541834593085,-0.21838476287123432,0.0015430193466863251,3
A/TURKEY/65596/2006_2-2,0.18210820236591152,-0.056838108557608624,-0.12279428494474653,-0.019856369707189625,3
A/CHICKEN/NIGERIA/BA209/2006_2-2,0.08832311751154553,-0.16830590897337894,-0.04035465623873913,-0.22963291116085482,3
A/CHICKEN/NIGERIA/BA210/2006_2-2,0.015578755340804142,0.011273045581142283,-0.018486339817893604,0.10947515050920886,3
A/CHICKEN/NIGERIA/SO452/2006_2-2-1,-0.1758055845629088,0.10670409551557425,0.09952304322571548,0.5217576651270663,3
A/CHICKEN/NIGERIA/SO493/2006_2-2-1,0.303431156060174,-0.056927397895157106,-0.20523060664655499,-0.34914078898571077,1
A/SWAN/GERMANY/R651/2006_2-2,-0.12158267241945897,0.015846921834581806,0.004501859834160182,0.2487152121500804,3
A/CHICKEN/EGYPT/3N/2006_2-2-1,0.22480297991441472,-0.05892378247554109,-0.0859803345247454,-0.19983536805807267,3
A/TURKEY/15/2006_2-2,0.219865445252986,0.05644748607276462,-0.17272307110312957,-0.00387655530236497,3
A/CAT/AUSTRIA/P32V1/2006_2-2-1,0.1595451817612947,-0.15727856817175856,-0.05014067296585223,-0.20443093073605922,3
A/CHICKEN/BANGLADESH/11RS1984-27/2011_2-2-2-1,1.1479003055740378,0.3663034519211865,0.30220326019430566,-0.178447786076597,0
A/SWAN/AUSTRIA/P2063/2006_2-2-1,0.15076897374581513,-0.07383191523758148,-0.0709996875337433,-0.1517922103266085,3
A/EGYPT/N01753/2014_2-2-1-2,0.08799853144276493,-0.09243761345912005,-0.05284524953483172,-0.39950273168503214,0
A/COMMON-MAGPIE/HONG-KONG/5052/2007_2-3-2-1,-0.07890527445387141,-0.08456723488507922,-0.23820133952782602,-0.11387943245538201,3
A/CHICKEN/HONG-KONG/AP156/2009_2-3-4,0.3165659322910579,0.30920942855762457,-0.22270697824908714,0.5643202149894035,2
A/BARN-SWALLOW/HONG-KONG/1161/2010_2-3-2-1B,0.04155023523792867,-0.27887740624899227,0.16432088825455313,0.09032812017363501,3
A/DUCK/HONG-KONG/1091/2011_2-3-2-1B,0.12502954506690322,-0.23466222558578131,-0.0036831467788974726,0.06838866217722872,0
A/DUCK/BANTUL/1443-9/2012_2-3-2-1G,-0.03479572314165719,-0.31750551213835276,-0.1649746202454866,-0.3113275193645846,3
A/DUCK/VIETNAM/NCVD-1584/2012_2-3-2-1E,0.028614812053924243,-0.1064373122922726,0.1492627377998741,0.15994789209996085,3
A/DUCK/BANGLADESH/19097/2013_2-3-2-1A,-0.16826704133651438,-0.4719201963622228,-0.08016804467890959,0.05967007820774395,3
A/ANHUI/1/2005_2-3-4,0.21065189019367558,-0.13051723719842023,0.16139918723173602,-0.3379660294258582,3
A/JIANGXI/1/2005_2-3-4,-0.11629640490739535,-0.12112118302575414,0.06483758048235955,-0.1617713451325693,3
A/JAPANESE-WHITE-EYE/HONG-KONG/1038/2006_2-3-4,-0.4071198467602315,-0.2874005854094376,0.4950451325759315,-0.02703310298380135,4
A/GUIZHOU/1/2013_2-3-4-2,-1.2555658468382813,0.5289539931785012,0.1876738538064342,0.5143809993314459,0
A/GOOSE/EASTERN-CHINA/1112/2011_2-3-4-4A,0.04955487709714279,0.7071207781567068,-0.20274627898124997,-0.5893355198479184,1
A/CHICKEN/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.3416516299161144,0.006643706489053436,0.08466983333894396,-0.1772302306707103,1
A/GUANGZHOU/39715/2014_2-3-4-4E,0.26104643836592967,0.6480611930383313,-0.4017456218957607,-0.1582086418795432,0
A/GYRFALCON/WASHINGTON/41088-6/2014_2-3-4-4C,-0.08887534750500237,0.0727242375821584,0.4117529472750779,0.789849585897918,0
A/EURASIAN-WIGEON/NETHERLANDS/1/2015_2-3-4-4C,0.010362047731445667,0.11451256871086057,-0.023008758252292427,0.4084247649967172,0
A/EURASIAN-WIGEON/NETHERLANDS/EMC-3/2014_2-3-4-4C,-0.0352477050038128,0.15064437158260935,0.23401513732690016,-0.04234452967937541,1
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/3/2016_2-3-4-4B,0.0800552251205926,0.1588224646344356,-0.3030881312477698,-0.2657258257419075,0
A/TUFTED-DUCK/GERMANY/AR8444/2016_2-3-4-4B,0.6028645353368995,-0.4166198457155188,0.5423945907124359,0.4930302194481073,4
A/GOOSE/GUANGDONG/72/2004_9,0.43557647190135346,-0.06639484765968362,-0.48422264633687595,0.615398130215771,2
A/CHICKEN/EGYPT/20NLQP-CLEVB238/2008_2-2-1-1,-0.10138809702731999,0.12676111438450688,0.08990159817252619,-0.37081083198904885,1
A/CHICKEN/EGYPT/0987-NLQP/2009_2-2-1,0.37591355584146346,-0.37222378345257123,0.01783403187577992,-0.5370471072835734,0
A/CHICKEN/JIANGSU/K0101/2010_2-3-4,-0.47099647463807415,-0.013810937279140845,-0.15312404357662945,-0.9395890637328006,2
A/MUSCOVY-DUCK/VIETNAM/TMU003/2008_2-3-4-2,0.2829957438143631,-0.1374798140100839,-0.1732985688622286,-0.08210944220882332,0
A/BLACK-HEADED-GULL/TYVA/41/2016_2-3-4-4B,0.8110329439431616,-0.5734845930972501,-0.47596190507538805,-0.7182857194354401,4
A/CHICKEN/HUADONG/4/2008_7-2,0.6729838912925143,-0.6017597447454883,-0.16102747006264861,-0.042475137795714435,1
A/DUCK/CAIRO/1578CA/2015_2-2-1-2,0.06704206080278796,-0.6148717126260457,0.2834556354803506,0.001414347155486162,0
A/DUCK/GIZA/15292S/2015_2-2-1-2,-0.2510314310560562,0.786542783654351,0.035494433809778236,0.14088619392591717,3
A/DUCK/DAKAHLIA/1536CAG/2015_2-2-1-2,0.058601670598882105,-0.3977639695221086,0.14404873818089525,0.29884974625768024,0
A/DUCK/VIETNAM/317/2005_1,-0.15218482722241572,-0.12114088750705276,0.013665447270910569,0.024435245548659612,1
A/DUCK/VIETNAM/NCVD-1279/2012_1-1-2,0.10256023855706611,0.08259978707491891,-0.1709351825037193,-0.002611262243322088,1
A/MUSCOVY-DUCK/VIETNAM/NCVD-KA426/2013_1-1-2,-0.7237910697747947,0.18873784987236747,0.771123951373442,-0.21094027498055468,1
A/DUCK/HUNAN/182/2005_2-3-1,0.7355845751098679,-1.023590871415789,-0.5613797719759701,-0.42209091654926567,1
A/CHICKEN/DENPASAR/BBVD-182/2007_2-1-1,0.5327190880060166,-0.16616776666661126,-0.08878957692757006,0.4630202380244579,4
A/CHICKEN/MEDAN/BBPV1-571/2005_2-1-2,-0.6240040195127728,-0.16435760228523622,-0.37336424004870006,0.004911283888651807,4
A/INDONESIA/538H/2006_2-1-2,-0.49652146082178716,-0.4013461971110668,-0.399151907223533,0.6378525552197425,4
A/CHICKEN/INDONESIA/R60/2005_2-1-1,-0.11799582970235356,0.024153567858993252,0.0747700468764727,0.08137941125690373,1
A/CHICKEN/EAST-JAVA/UT6031/2007_2-1-3,0.8106985378674496,-1.4562901252679161,-0.6199202080366615,0.6184261034623875,0
A/COMMON-GOLDENEYE/MONGOLIA/12/2006_2-2,0.360613929116197,-0.1001116168743037,-0.35973087808272997,-0.38159442568580637,1
A/GOOSE/GUANGXI/345/2005_2-3-2,-0.1750533217046888,0.10990834168753366,0.047727504185260006,0.3873677432808771,3
A/GREAT-EGRET/HONG-KONG/807/2008_2-3-2-1,0.40661067733251155,-0.0021825261740402446,-0.2600037724328419,-0.1821890550531835,3
A/CHICKEN/NEPAL/T299/2013_2-3-2-1A,-0.8904002421956418,-0.9608853449238273,-0.46970390678567253,-0.1577101983784468,0
A/DUCK/VIETNAM/NCVD-851/2011_2-3-2-1A,0.49884304756716435,-0.16435922613381293,0.6858653625347366,0.2572914242356262,4
A/BAR-HEADED-GOOSE/MONGOLIA/X53/2009_2-3-2-1C,0.1568316911486134,-0.11225612417404296,-0.06897880895136521,0.11350934132817692,3
A/GUINEA-FOWL/GHANA/2/2015_2-3-2-1F,0.09093580944716351,-0.26233624165457026,0.7869401583320137,-0.7672250360300888,4
A/DUCK/VIETNAM/NCVD-293/2009_2-3-4-1,0.5434174380539343,-1.4505841511415616,0.18086571777059413,0.10379993168490637,3
A/DUCK/VIETNAM/HU3-574/2015_2-3-2-1E,-0.3377512866628387,0.22713582411468763,0.5111585996035426,0.6328755870831322,3
A/CHICKEN/VIETNAM/NCVD-279/2009_2-3-4-3,0.3045128302995517,-1.8486751323822856,-0.029239841425077184,0.7835089610601725,3
A/SICHUAN/26221/2014_2-3-4-4A,-0.6083367899742447,1.1098505387503463,-0.499435312818425,-0.12465286501446005,1
A/MUSCOVY-DUCK/VIETNAM/LBM631/2014_2-3-4-4G,0.16260284250347867,-0.04820026557265544,-0.2323065681082115,-0.5545703552181496,3
A/BLACK-SWAN/AKITA/1/2016_2-3-4-4E,-1.0893011351899364,1.2221386202714122,-0.8665225102406678,-0.545070499922551,4
A/MUSCOVY-DUCK/VIETNAM/823/2015_2-3-4-4F,-0.21135286999085912,0.23981204254321442,0.0653348754802705,0.3365881977290499,0
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/1/2017_2-3-4-4B,0.016545155495758745,0.1955843729360618,0.05577850641905446,0.2924442770118665,0
A/ENVIRONMENT/KOTA-TANGERANG/0813207-005/2013_2-1-3-2B,0.28082894532061,-0.12269323611035621,-0.2642363168116517,-0.08190034366445631,3
A/CHICKEN/VIETNAM/NCVD-15A59/2015_2-3-4-4F,-0.5178049943438348,-0.02535721814260139,0.26830626434026295,0.4391910753900413,3
A/FUJIAN-SANYUAN/21099/2017_2-3-4-4B,0.23137442261731334,-0.27492285245446624,0.21440397449904114,0.7695146949666132,0
A/NEPAL/19FL1997/2019_2-3-2-1A,0.5865690756519548,-0.1549702475039063,-0.2830645699171348,-0.7706037735728861,3
A/ASTRAKHAN/3212/2020_2-3-4-4B,-0.021006295508100514,0.4902032086043455,-0.19579260164852635,-0.5102209260865065,0
A/CHICKEN/VIETNAM/RAHO4-CD-20-421/2020_2-3-4-4G,0.23051623441922509,0.5155099981061313,0.20251786519520398,0.45322106802294837,4
A/HERRING-GULL/NETHERLANDS/1/2020_2-3-4-4B,-0.13364726828099371,0.22781057966485108,0.08661964201110517,0.2970147771079614,0
A/CASPIAN-GULL/NETHERLANDS/1/2022_2-3-4-4B,0.007993026490514588,0.1891230666368937,-0.08976386838472616,-0.0407313983526123,0
A/CHICKEN/NETHERLANDS/EMC-1/2018_2-3-4-4B,-0.2404112911328814,0.17552315071769886,0.43970659241288423,0.19471295655744814,1
A/EURASIAN-WIGEON/NETHERLANDS/4/2016_2-3-4-4B,0.17322458045433864,0.1779015188481785,-0.625914461781933,-1.1753338406600027,0
