,dim1,dim2,dim3,dim4,label
A/CHICKEN/WEST-JAVA/47/2009_2-1-3-2B,-0.1925739564998719,0.037221822764568424,0.3084246439720122,0.07059205936411606,1
A/CHICKEN/NORTH-SUMATRA/72/2010_2-1-3-3,-0.09926012927414973,0.8455676911594687,-0.1784053023546393,-0.50670493910241,0
A/CHICKEN/WEST-JAVA/90/2010_2-1-3-2A,-0.1732567792864099,-0.09172812634579675,0.16458553043911017,-0.06492239421806578,1
A/CHICKEN/EAST-JAVA/121/2010_2-1-3-2B,0.07364863557754964,-0.17988823693216727,0.0661187330489943,-0.3641134364384119,1
A/CHICKEN/SOUTH-SULAWESI/157/2011_2-1-3-1,-0.8524861613945178,-0.8964029100943596,-0.1456007310241948,-0.718788595350961,0
A/INDONESIA/NIHRD11771/2011_2-1-3-2A,-0.5699122474544849,0.2476487157107623,0.35668842991661664,0.1253297524443282,1
A/INDONESIA/NIHRD13233/2013_2-1-3-2B,-0.4406716918849065,0.03501668551348591,0.21989758300838114,0.1672372675369258,1
A/TURKEY/TURKEY/1/2005_2-2-1,0.047458208781907096,-0.13981767723151517,0.01614956464892936,0.3769020158664489,0
A/BAR-HEADED-GOOSE/QINGHAI/1A/2005_2-2,0.10967038825103215,0.42184898968763407,-0.29242354561856465,0.11435645768237412,2
A/IRAQ/755/2006_2-2,0.12461726723741451,0.0024291896959489634,-0.22878995101450728,0.12470372081354864,0
A/TURKEY/65596/2006_2-2,0.18262770963273733,0.02335581876572812,-0.15263338912642177,0.08008970612083655,0
A/CHICKEN/NIGERIA/BA209/2006_2-2,-0.0818373964169441,-0.17805189798918475,0.021773866057010594,0.11522388404883532,0
A/CHICKEN/NIGERIA/BA210/2006_2-2,0.09114885587990951,0.1342052381244414,-0.1754056539097113,-0.16011189511842572,2
A/CHICKEN/NIGERIA/SO452/2006_2-2-1,0.18305844878227134,0.19189786161827715,-0.2502347833030458,0.015288492292244271,2
A/CHICKEN/NIGERIA/SO493/2006_2-2-1,-0.0167630824247611,-0.08329728050066892,-0.011376074781981549,0.4398468002175977,0
A/SWAN/GERMANY/R651/2006_2-2,-0.076590443301677,0.13707726818386812,-0.13923281178436486,-0.006243420050020543,2
A/CHICKEN/EGYPT/3N/2006_2-2-1,-0.017414528155351147,-0.20680717267615667,0.028405802080267772,0.284122363132576,0
A/TURKEY/15/2006_2-2,0.04482592573752098,0.0521614570823814,-0.102631952373065,0.37253516737090697,0
A/CAT/AUSTRIA/P32V1/2006_2-2-1,-0.04020876303892573,-0.3010559413008542,0.030759014433464404,0.16927117178741513,0
A/CHICKEN/BANGLADESH/11RS1984-27/2011_2-2-2-1,0.4681590522349359,-0.3303633654681182,1.1137162993729728,0.16015495539734698,2
A/SWAN/AUSTRIA/P2063/2006_2-2-1,-0.12194981045634967,-0.22593183572078224,0.04842315409354958,0.32975614016813726,0
A/EGYPT/N01753/2014_2-2-1-2,0.15964267315514946,0.21446983661271668,-0.17016135809506605,-0.5389374510750318,0
A/COMMON-MAGPIE/HONG-KONG/5052/2007_2-3-2-1,-0.26072060109356854,0.01611336480217407,-0.20263527507500914,-0.08997355160328224,2
A/CHICKEN/HONG-KONG/AP156/2009_2-3-4,-0.013623971914330069,-1.234482131442538,-0.21185141191501167,-0.28410201546568636,1
A/BARN-SWALLOW/HONG-KONG/1161/2010_2-3-2-1B,-0.2902975979930509,-0.23890356730550089,0.24192184121603044,0.18057509488092371,2
A/DUCK/HONG-KONG/1091/2011_2-3-2-1B,0.36614193926533645,0.29166447507095317,-0.3870801958675367,-0.49927057662374486,0
A/DUCK/BANTUL/1443-9/2012_2-3-2-1G,-0.30334665963231106,-0.5837021205966653,-0.17438137465746617,-0.40237679590262143,0
A/DUCK/VIETNAM/NCVD-1584/2012_2-3-2-1E,0.11699839335438655,-0.06939497216667911,-0.013425878021182391,-0.04971919537355518,2
A/DUCK/BANGLADESH/19097/2013_2-3-2-1A,-0.39146412841245803,-0.41267615922694745,-0.06242419611465344,0.061559979756145466,2
A/ANHUI/1/2005_2-3-4,-0.057650761690262176,0.5024393466064607,0.11274422814699742,-0.40156076705733135,0
A/JIANGXI/1/2005_2-3-4,-0.07997386502444126,0.2787761161637976,-0.04938194515168143,-0.32628917056372986,0
A/JAPANESE-WHITE-EYE/HONG-KONG/1038/2006_2-3-4,-0.4418352385964628,0.0704367900469478,0.39771737974107135,1.5957754885337203,0
A/GUIZHOU/1/2013_2-3-4-2,-1.1246755461233167,0.47055176227904516,0.39371706736156664,-0.16471851221525402,1
A/GOOSE/EASTERN-CHINA/1112/2011_2-3-4-4A,-0.28496837487551385,0.5478291971655525,-0.2276478101779542,-0.49622504066852957,2
A/CHICKEN/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.11632360720321744,-0.15656969484900385,0.18488516674618127,0.2572592932871136,0
A/GUANGZHOU/39715/2014_2-3-4-4E,-0.9916499855458917,0.25908122755046303,0.07768587813327255,-0.1437094741631053,2
A/GYRFALCON/WASHINGTON/41088-6/2014_2-3-4-4C,-0.5455835003644207,0.31313942756033164,0.4467007139184814,0.7299763912566086,0
A/EURASIAN-WIGEON/NETHERLANDS/1/2015_2-3-4-4C,0.34415710592329396,-0.019468423098076393,-0.39875614959529626,-0.5423101126792766,0
A/EURASIAN-WIGEON/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.14186873053057292,-0.15525997379463252,0.12600504517336786,0.1075701914038305,0
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/3/2016_2-3-4-4B,0.07210595495343775,0.21218652262140258,-0.5123469390274793,-0.841425520444506,0
A/TUFTED-DUCK/GERMANY/AR8444/2016_2-3-4-4B,-0.05006076749934074,-0.43761953672821186,0.5747613713180205,0.16848622637867927,3
A/GOOSE/GUANGDONG/72/2004_9,-0.342152433318435,1.5427284661252478,-0.33592505947245765,0.6742972920819231,1
A/CHICKEN/EGYPT/20NLQP-CLEVB238/2008_2-2-1-1,0.6254896978637716,0.03280048843920458,-0.09982621487216253,-0.19756643066419866,1
A/CHICKEN/EGYPT/0987-NLQP/2009_2-2-1,0.609093892789117,0.17223623878151625,-0.10710068774809933,-0.45789523764344686,0
A/CHICKEN/JIANGSU/K0101/2010_2-3-4,0.6125074307160054,-0.8371340008853418,-0.3703431326943658,0.8984066633119216,2
A/MUSCOVY-DUCK/VIETNAM/TMU003/2008_2-3-4-2,-1.9024386454223516,0.10283247041569843,1.1042588488755993,0.18984643752128538,1
A/BLACK-HEADED-GULL/TYVA/41/2016_2-3-4-4B,0.4616421755684368,-0.9459670160540554,0.006869924587837639,-0.5019514166731052,3
A/CHICKEN/HUADONG/4/2008_7-2,0.3416772486227664,-0.4128520443133239,-0.06495132762611622,-0.2032288017153534,1
A/DUCK/CAIRO/1578CA/2015_2-2-1-2,0.4520806281374248,-0.10153021471501344,0.04457630241113053,-0.1495658292580515,0
A/DUCK/GIZA/15292S/2015_2-2-1-2,0.047220548218581015,0.1595207896665739,0.03326849960987577,0.4303139422312432,0
A/DUCK/DAKAHLIA/1536CAG/2015_2-2-1-2,0.16594383613779362,0.08260272235782884,0.006773991490348852,0.24430713963314155,0
A/DUCK/VIETNAM/317/2005_1,0.02150726694744609,-0.26700516063264423,-0.086127378226458,-0.14920470527397045,1
A/DUCK/VIETNAM/NCVD-1279/2012_1-1-2,0.08092428878983524,0.02762933712397178,-0.2244883036141414,-0.22952036417557498,1
A/MUSCOVY-DUCK/VIETNAM/NCVD-KA426/2013_1-1-2,-0.7572830976217909,0.14333189089506243,0.7288215375808447,-0.4275663773594589,1
A/DUCK/HUNAN/182/2005_2-3-1,0.7429138338465878,-0.546141493478894,-0.6157915185270677,-0.3871129801751394,1
A/CHICKEN/DENPASAR/BBVD-182/2007_2-1-1,0.3110629653460303,-0.1447856680814199,-0.2433582566419703,-0.7549359448974682,2
A/CHICKEN/MEDAN/BBPV1-571/2005_2-1-2,-0.06776973842543066,-0.9135698729746404,-0.26000825268552585,0.5496576942473748,3
A/INDONESIA/538H/2006_2-1-2,0.2161183326494721,-1.1785519820562147,-0.13730442969442547,1.3986028833432198,3
A/CHICKEN/INDONESIA/R60/2005_2-1-1,-0.6203552275333892,0.6352728323424099,0.1458464435605718,-0.06253681090958096,1
A/CHICKEN/EAST-JAVA/UT6031/2007_2-1-3,-1.7411225548519127,-1.4473212563991202,0.9527096969345898,1.2273393645808188,1
A/COMMON-GOLDENEYE/MONGOLIA/12/2006_2-2,-0.06370769200434089,0.5468405512598412,-0.27790468795756673,0.1935952603660409,2
A/GOOSE/GUANGXI/345/2005_2-3-2,0.2083168387304426,-0.3492112747951121,-0.057663388079251254,0.33629493837863134,0
A/GREAT-EGRET/HONG-KONG/807/2008_2-3-2-1,-0.06019219203776194,-0.6064565064513068,-0.11981241560786282,0.1434777491443775,0
A/CHICKEN/NEPAL/T299/2013_2-3-2-1A,-0.11394639288769826,-0.2292848218454271,-0.8148888276026813,-0.8365665327161707,2
A/DUCK/VIETNAM/NCVD-851/2011_2-3-2-1A,0.38736608334727807,-0.13144771355886697,-0.01122578017620457,-0.25237418300687786,3
A/BAR-HEADED-GOOSE/MONGOLIA/X53/2009_2-3-2-1C,0.13535937205928827,-0.06054490025975401,-0.17350132307627286,-0.03780857956889161,2
A/GUINEA-FOWL/GHANA/2/2015_2-3-2-1F,-0.035941823836793674,-0.2495740891902256,0.10224865171231823,-1.2778932355722794,3
A/DUCK/VIETNAM/NCVD-293/2009_2-3-4-1,0.5123432345413939,-0.1760935648759845,0.017904543696023678,-0.13028297480127166,0
A/DUCK/VIETNAM/HU3-574/2015_2-3-2-1E,-0.1315977231845551,-0.4722580994055866,0.4643408024953308,0.6463292270458472,0
A/CHICKEN/VIETNAM/NCVD-279/2009_2-3-4-3,0.35715485210256404,-0.6709637712000531,-0.2219405521028493,0.4644576482352686,0
A/SICHUAN/26221/2014_2-3-4-4A,0.35581690204081073,0.5159611787708038,-1.1920254306026044,-0.7374467795017232,2
A/MUSCOVY-DUCK/VIETNAM/LBM631/2014_2-3-4-4G,-0.3874730605422655,0.259627633304115,0.3018179243516492,0.1553891467813575,2
A/BLACK-SWAN/AKITA/1/2016_2-3-4-4E,-1.4673860397769705,1.40884269365197,-0.9434576575242962,-0.7677467827556854,3
A/MUSCOVY-DUCK/VIETNAM/823/2015_2-3-4-4F,-0.113056178010849,0.30190720938526105,-0.20686957678304485,-0.3380846832102269,0
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/1/2017_2-3-4-4B,-0.35898647612327705,0.5240762150846043,0.016497050875105113,0.1473988818485341,0
A/ENVIRONMENT/KOTA-TANGERANG/0813207-005/2013_2-1-3-2B,0.1124507520081297,0.06652395792316734,-0.12275324391869291,0.0932711698367592,2
A/CHICKEN/VIETNAM/NCVD-15A59/2015_2-3-4-4F,0.6963898551681509,0.24592646931545215,-0.29389977501929376,-0.26774790694413075,2
A/FUJIAN-SANYUAN/21099/2017_2-3-4-4B,0.10055414586858369,0.03854995714335141,-0.016302660420111525,0.2580675878034526,0
A/NEPAL/19FL1997/2019_2-3-2-1A,0.16405323324011034,-0.9279792311563959,-0.18096043234571946,-0.6110006074541134,0
A/ASTRAKHAN/3212/2020_2-3-4-4B,-0.36567540193417836,0.8944187268195813,-0.267682324259567,-0.6699473461290713,0
A/CHICKEN/VIETNAM/RAHO4-CD-20-421/2020_2-3-4-4G,0.20229135675081977,0.7159476240413651,0.089506677186725,0.43747583490710296,3
A/HERRING-GULL/NETHERLANDS/1/2020_2-3-4-4B,-0.4574754116392059,0.3942561078375295,0.06300007117975981,0.10579133288607467,0
A/CASPIAN-GULL/NETHERLANDS/1/2022_2-3-4-4B,-0.15337795377081154,0.3352472554905277,-0.20869706821838774,-0.40373194606131335,0
A/CHICKEN/NETHERLANDS/EMC-1/2018_2-3-4-4B,0.22999716166921813,-0.22552351475156707,0.20061526221371473,0.21290350876264674,0
A/EURASIAN-WIGEON/NETHERLANDS/4/2016_2-3-4-4B,-0.28790646142901943,0.4107268780904252,0.6421015411790215,0.7983010533856284,3
