,dim1,dim2,dim3,dim4,label
A/CHICKEN/SCOTLAND/1959_C,0.04005372916216898,-0.10098947321921292,0.24666446039268564,0.05453402783398542,0
A/TERN/SOUTH-AFRICA/1961_C,0.15073461786976572,0.055371023480441206,0.2269898753209436,0.2732462040326473,0
A/TURKEY/WISCONSIN/1968_C,1.9689479269532395,-0.3128702379285577,-0.6805040581242667,0.9334599593569409,1
A/DUCK/HONG-KONG/205/1977_C,-0.5013704794594207,0.9914749538222548,0.30719467963615177,-0.3943359021366548,1
A/CHICKEN/HIDALGO/28159-232/1994_C,-0.8249639849100281,0.5603076584674536,0.2046688260154661,-0.32306554418682004,1
A/EMU/NEW-YORK/12716/1994_C,1.1908451571163852,-0.47510482542538585,-0.30939569682017165,0.32062602224759296,1
A/MALLARD/NETHERLANDS/3/1999_C,-0.149396684527358,1.00744362757059,0.1407502345297149,0.0869547773084412,1
A/AVIAN/NEW-YORK/315883/2000_C,0.7492885711281811,0.16336458082165684,-0.11487915532209869,-0.9742417332945573,0
A/ENVIRONMENT/DELAWARE/1346/2001_C,-0.42292744445352715,0.4604622034115531,0.18611662699204348,0.23417912469304913,1
A/MALLARD/SWEDEN/21/2002_C,1.1787703080113427,0.16558445960696755,-0.23331855137227286,-0.8367208569239432,0
A/MALLARD/SWEDEN/49/2002_C,-0.5459782525920402,0.7412104548818805,0.18370782768842053,0.24908618449564535,1
A/MALLARD/SWEDEN/7/2002_C,0.42739845273858346,0.11823447323220093,0.06027614573120654,-0.13877394386204778,0
A/HONG-KONG/486/1997_0,0.005716446529975716,-0.043656690330160064,0.33320423054470294,0.3160441831262317,0
A/HONG-KONG/156/1997_0,0.24143273926323716,0.02437429410506775,0.11644629492931702,-0.004520843976081768,0
A/HONG-KONG/483/1997_0,0.2932769425109487,-0.21558568506240983,-0.3900451259060036,-0.2337129335773609,1
A/VIETNAM/1194/2004_1,0.3348470526328898,-0.6090041736856117,-0.13755325557473208,-0.118887437058949,1
A/VIETNAM/1203/2004_1,0.6714564167720609,-0.6573386358465891,0.13060618270512503,0.035120871776074036,1
A/VIETNAM/1204/2004_1,0.6435315160536518,-1.1468062615587742,-0.42260577426182033,0.15089275174119532,1
A/VIETNAM/3212/2004_1,-0.23843092248578646,-0.45787193819929417,0.10847448976136831,-0.17763944681776822,1
A/VIETNAM/3218/2004_1,0.25443087683123256,-0.8859842963063409,-0.18510655260889264,-0.03457830429049702,1
A/CAMBODIA/R0405050/2007_1-1,2.3921344135942375,0.4298407669918167,-1.0880212441989727,0.9271181173771694,1
A/DUCK/VIETNAM/OIE-0062/2012_1-1-1,0.22706220131173027,-0.6723280691243066,-0.156490575024967,-0.14750977382405228,1
A/CAMBODIA/X0810301/2013_1-1-2,-0.17320784815032453,-0.0900965961619613,0.1815631939369715,-0.12801197601482128,1
A/INDONESIA/5/2005_2-1-3-2,-0.2971644932627897,0.49927405494410193,0.009836823048791743,0.2561363946479416,1
A/DUCK/HUNAN/795/2002_2-1-1,0.24968073801196328,-0.8729973559883328,-0.31091895113955825,-2.166027085717328,0
A/CHICKEN/CENTRAL-JAVA/51/2009_2-1-3-2,-0.5288808863018071,0.520437988184737,0.16633912296059838,-0.4654187324155399,1
A/CHICKEN/CENTRAL-JAVA/52/2009_2-1-3-2B,-0.5333068765073627,0.19177241023974134,0.24574929614719698,0.03294433468908453,1
A/CHICKEN/WEST-JAVA/59/2009_2-1-3-2B,-0.4929465648115842,0.03362950972965573,0.314045015421879,-0.020995445559101267,1
A/CHICKEN/NORTH-SUMATRA/27/2009_2-1-3-2,0.04080142841911538,0.24649255609705278,-0.20976697678971012,0.02539031222849575,1
A/CHICKEN/WEST-JAVA/47/2009_2-1-3-2B,-0.3978116996707531,0.04669246569007246,0.33115245417584926,0.10935327868223566,1
A/CHICKEN/NORTH-SUMATRA/72/2010_2-1-3-3,-0.14783511734441834,0.4945201163689812,-0.28879207033117443,-0.21008803230168616,0
A/CHICKEN/WEST-JAVA/90/2010_2-1-3-2A,-0.4774602675017079,-0.01720973201065723,0.21881269622245192,-0.027457089781121158,1
A/CHICKEN/EAST-JAVA/121/2010_2-1-3-2B,-0.12643888731943553,-0.14556730749976676,0.07893302487199261,-0.3140979854104603,1
A/CHICKEN/SOUTH-SULAWESI/157/2011_2-1-3-1,-0.9202041191910215,-0.9117789455837242,-0.06470595695225645,0.25230285399393093,0
A/INDONESIA/NIHRD11771/2011_2-1-3-2A,-0.7147583840512002,0.2479018624850151,0.3521321598482934,0.17229247661903213,1
A/INDONESIA/NIHRD13233/2013_2-1-3-2B,-0.6066837370739022,0.07499219821566427,0.21455745766886025,0.22391790029201997,1
A/TURKEY/TURKEY/1/2005_2-2-1,0.2357990420048703,-0.09664666474142325,-0.17292481695191153,0.2629569753219232,0
A/BAR-HEADED-GOOSE/QINGHAI/1A/2005_2-2,-0.29133922544929697,0.013028487112527687,0.32685130050193334,1.1507134808871307,0
A/IRAQ/755/2006_2-2,0.1765075822701715,-0.04257998619015968,-0.28532568610139086,0.3054814763571989,0
A/TURKEY/65596/2006_2-2,0.22813465396819432,-0.029466002880929043,-0.20066287179724296,0.2240675133021237,0
A/CHICKEN/NIGERIA/BA209/2006_2-2,0.06457055068187889,-0.17667418295988013,-0.13614438005956586,0.08935091925990557,0
A/CHICKEN/NIGERIA/BA210/2006_2-2,-0.04979188359157479,-0.09952029102690751,-0.0876398337672577,0.5448837136074629,0
A/CHICKEN/NIGERIA/SO452/2006_2-2-1,-0.3227002550411571,-0.10858523129699305,0.07152900659463057,1.0945612539265133,0
A/CHICKEN/NIGERIA/SO493/2006_2-2-1,-0.08226512394298746,-0.04205102961503404,0.1569667268181549,0.8463935704345669,0
A/SWAN/GERMANY/R651/2006_2-2,-0.21480881397881513,-0.08473156720090436,-0.07235069627011637,0.6906098241354437,0
A/CHICKEN/EGYPT/3N/2006_2-2-1,0.17864670642096359,-0.14902337226915452,-0.16681505057253565,0.20732050460933538,0
A/TURKEY/15/2006_2-2,0.20596836265566476,0.05760783763711319,-0.27730678925609364,0.3021442155197982,0
A/CAT/AUSTRIA/P32V1/2006_2-2-1,0.10675009422426224,-0.26124663007239435,-0.10921987206993977,0.21590056809953628,0
A/CHICKEN/BANGLADESH/11RS1984-27/2011_2-2-2-1,1.7524153964604239,0.1208976928265284,0.07922198336590203,-1.249242200946672,1
A/SWAN/AUSTRIA/P2063/2006_2-2-1,0.07231056270355152,-0.170397799609733,-0.14779372073725439,0.2782800024202734,0
A/EGYPT/N01753/2014_2-2-1-2,0.18877651857248456,0.4217734698023603,-0.02507048436846593,-0.3223537220000212,0
A/COMMON-MAGPIE/HONG-KONG/5052/2007_2-3-2-1,-0.3462745488501908,-0.4757109682828946,-0.13279826892564184,0.6700881943979549,0
A/CHICKEN/HONG-KONG/AP156/2009_2-3-4,0.3793615654014667,-1.250318610504543,-0.48133696446740926,-0.1239708641267443,1
A/BARN-SWALLOW/HONG-KONG/1161/2010_2-3-2-1B,-0.6529357889024747,-0.8140637218874294,0.32573150522423466,1.233227558378645,0
A/DUCK/HONG-KONG/1091/2011_2-3-2-1B,0.21149324182662177,0.5769672448193028,0.0343275869909046,0.470368040826751,0
A/DUCK/BANTUL/1443-9/2012_2-3-2-1G,-0.37872787868829266,-0.6060592152086808,-0.07155250309118555,0.4171429815776042,0
A/DUCK/VIETNAM/NCVD-1584/2012_2-3-2-1E,-0.4719940475423221,-0.6903734574889833,0.3371646340085972,1.2408593411764501,0
A/DUCK/BANGLADESH/19097/2013_2-3-2-1A,-0.7072799481327277,-0.9200596484401178,0.03525761864258736,1.0430020690058988,0
A/ANHUI/1/2005_2-3-4,-0.03878263701496465,0.2452614503425008,-0.029549088900932052,-0.25095783534175675,0
A/JIANGXI/1/2005_2-3-4,-0.12475859212105611,0.0937950763586457,-0.05190642807092449,-0.06238398859590921,0
A/JAPANESE-WHITE-EYE/HONG-KONG/1038/2006_2-3-4,-0.6444435892721128,-0.07871568818881225,0.6564489703113634,2.0313681455891346,0
A/GUIZHOU/1/2013_2-3-4-2,0.6865917658463552,-0.5527444838769275,-0.7047008402227841,-1.0792289673746325,0
A/GOOSE/EASTERN-CHINA/1112/2011_2-3-4-4A,1.036788391647014,-0.23592377995356273,-0.4572730469969981,-0.9326844692143184,0
A/CHICKEN/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.8923990082079253,0.15401925297461494,-0.44449454154506896,-0.4441106195706799,1
A/GUANGZHOU/39715/2014_2-3-4-4E,0.38762913702194113,-0.38315416559265447,-0.043681371899015886,-0.6889208821590114,0
A/GYRFALCON/WASHINGTON/41088-6/2014_2-3-4-4C,-0.7253391663831477,0.6276762674217178,0.9600932058507418,1.3586171226718742,0
A/EURASIAN-WIGEON/NETHERLANDS/1/2015_2-3-4-4C,0.014109019272045886,0.14111256285546014,0.21787439909238815,0.4619353427158881,0
A/EURASIAN-WIGEON/NETHERLANDS/EMC-3/2014_2-3-4-4C,0.43504632179282765,0.28428332560476166,-0.25212339275879314,-0.3219959415794129,1
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/3/2016_2-3-4-4B,-0.19968431447239166,0.4471657703387799,0.07198675623601503,0.03957228688841785,0
A/TUFTED-DUCK/GERMANY/AR8444/2016_2-3-4-4B,-0.020447443043299263,0.5841030462419918,-0.6417032351659262,-0.47268041537765093,0
A/GOOSE/GUANGDONG/72/2004_9,0.5718528456934995,0.8633796008720295,-0.6749610054432136,0.7022500085728259,1
A/CHICKEN/EGYPT/20NLQP-CLEVB238/2008_2-2-1-1,0.43701232977839366,0.2656425361200374,-0.14682785258745146,-0.08876317014883917,1
A/CHICKEN/EGYPT/0987-NLQP/2009_2-2-1,0.8463331908931462,0.36137981180431544,-0.27241600391577325,-0.6233384540511406,0
A/CHICKEN/JIANGSU/K0101/2010_2-3-4,1.3994409683143356,-0.17367450430999964,-1.0862961800088113,-0.6705901693192576,1
A/MUSCOVY-DUCK/VIETNAM/TMU003/2008_2-3-4-2,-2.3305455546528315,0.08695323500147345,1.2485495679724874,0.15615365884780918,1
A/BLACK-HEADED-GULL/TYVA/41/2016_2-3-4-4B,0.179476627231544,0.7031941959016415,-1.3560295451413211,-0.9566050883259332,0
A/CHICKEN/HUADONG/4/2008_7-2,-0.2929413601926115,-0.3093049258097791,0.1464056929691604,-0.22760414859345568,1
A/DUCK/CAIRO/1578CA/2015_2-2-1-2,0.6234634195062851,0.07738783387686277,-0.04171707171178474,-0.10344608898820784,0
A/DUCK/GIZA/15292S/2015_2-2-1-2,0.11736922067645916,0.3599840612752525,0.1102537642079251,0.6220204251462547,0
A/DUCK/DAKAHLIA/1536CAG/2015_2-2-1-2,0.2609491742058325,0.309696607008897,0.06399217867015183,0.41073781469746784,0
A/DUCK/VIETNAM/317/2005_1,0.18429802292931108,-0.6690956807977162,-0.12752666490751707,-0.19051607333967402,1
A/DUCK/VIETNAM/NCVD-1279/2012_1-1-2,0.33563207050374655,-0.4566429500966869,-0.28877127652476764,-0.27821689467616206,1
A/MUSCOVY-DUCK/VIETNAM/NCVD-KA426/2013_1-1-2,-0.6242361098533511,-0.266922410587087,0.7041689301060177,-0.4757282045894824,1
A/DUCK/HUNAN/182/2005_2-3-1,1.881865978769401,-0.927635302208369,-1.1531013672894357,-0.2007600926530495,1
A/CHICKEN/DENPASAR/BBVD-182/2007_2-1-1,0.5125709084800427,-0.5222488006825337,-0.19739907435432402,-0.30993205277402036,0
A/CHICKEN/MEDAN/BBPV1-571/2005_2-1-2,-0.31423268705824636,-0.9975066246675199,-0.0802164001898169,-2.3658832688785942,0
A/INDONESIA/538H/2006_2-1-2,-0.2443198242734832,-0.9068035925533229,-0.10951601845753856,-1.886866624988152,0
A/CHICKEN/INDONESIA/R60/2005_2-1-1,0.49306781449626913,0.07781162377945999,-0.32918878285142195,0.05965096920510948,1
A/CHICKEN/EAST-JAVA/UT6031/2007_2-1-3,-2.347845051249222,-1.383996304222014,1.1652502720088929,1.1750683009691343,1
A/COMMON-GOLDENEYE/MONGOLIA/12/2006_2-2,-0.4088966815014294,0.14443676715761877,0.2406044691742215,1.1721890618257076,0
A/GOOSE/GUANGXI/345/2005_2-3-2,0.14045505836625893,-0.2501025732020857,0.1449773325473102,0.8290227502131895,0
A/GREAT-EGRET/HONG-KONG/807/2008_2-3-2-1,0.02025801249635384,-0.4783726839492637,-0.14644197253120872,0.7462995984390259,0
A/CHICKEN/NEPAL/T299/2013_2-3-2-1A,0.6343687947981018,-0.8826897189930405,-1.2449815258836172,-0.8004884346626742,0
A/DUCK/VIETNAM/NCVD-851/2011_2-3-2-1A,0.6584553576291428,-1.0778810767921407,0.1674667692790024,-3.4715702237951223,0
A/BAR-HEADED-GOOSE/MONGOLIA/X53/2009_2-3-2-1C,-0.32693686457042315,-0.5895794646919392,0.05881943566576753,1.0930705279054016,0
A/GUINEA-FOWL/GHANA/2/2015_2-3-2-1F,0.25126183123433865,-1.1954903105614345,0.2824052555304162,-4.380469970428559,0
A/DUCK/VIETNAM/NCVD-293/2009_2-3-4-1,0.5149139818795296,-0.6142362222557671,-0.18493264614794558,-0.3414058161734636,0
A/DUCK/VIETNAM/HU3-574/2015_2-3-2-1E,-0.1939954539199764,-0.31369825353973957,0.6800186918782618,1.3287310720175887,0
A/CHICKEN/VIETNAM/NCVD-279/2009_2-3-4-3,0.31333622317780385,-1.0913970819861851,-0.3510118270733788,0.386750309091742,0
A/SICHUAN/26221/2014_2-3-4-4A,-1.0686931741658174,1.3470797881340455,-0.5899738965177024,-0.5730115057640306,1
A/MUSCOVY-DUCK/VIETNAM/LBM631/2014_2-3-4-4G,1.0397227528452602,-0.4291971255761906,0.012194357603800832,-0.4203910412871432,0
A/BLACK-SWAN/AKITA/1/2016_2-3-4-4E,-1.6983318632417008,2.470016823314927,-2.1600468538244892,-3.006869414126259,0
A/MUSCOVY-DUCK/VIETNAM/823/2015_2-3-4-4F,-0.39356368682397935,0.5273543610574873,0.3792585758173097,0.6049277194419336,0
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/1/2017_2-3-4-4B,-0.552953167983286,0.8527725825024133,0.5497587695194719,0.9077323224136304,0
A/ENVIRONMENT/KOTA-TANGERANG/0813207-005/2013_2-1-3-2B,0.5790487077640032,-0.48521673470597604,-0.11726501425266611,0.36290826392579967,0
A/CHICKEN/VIETNAM/NCVD-15A59/2015_2-3-4-4F,0.9694991333857126,-0.3953377433095895,0.4632410707673622,0.2428668171909535,0
A/FUJIAN-SANYUAN/21099/2017_2-3-4-4B,-0.197548708858017,0.3586616670889593,0.6443928622119979,1.3803527088745118,0
