,dim1,dim2,dim3,dim4,label
A/CHICKEN/NIGERIA/SO493/2006_2-2,-0.7176794290487072,-0.3415511493895733,0.022804300773675568,-0.2684371669229757,0
A/SWAN/GERMANY/R651/2006_2-2,0.0236644100308413,-0.01950728774650934,0.6763881521505695,-0.13754515143671897,0
A/CHICKEN/EGYPT/3N/2006_2-2,0.49132613292340555,0.1933800094040511,0.5504118534328288,-0.020439527996361395,0
A/TURKEY/15/2006_2-2,0.10873271717551047,-0.18237633451294927,0.4331516282666483,-0.2238029764450329,0
A/CAT/AUSTRIA/P32V1/2006_2-2,0.3135441794798113,0.20425450254992805,0.5394265100810027,0.08640020332199594,0
A/CHICKEN/BANGLADESH/11RS1984-27/2011_2-2-2-1,1.06529590194972,0.8795029723347371,-0.47829290422743753,-0.1526949093294414,0
A/SWAN/AUSTRIA/P2063/2006_2-2,0.41842734102995943,0.17749118933497876,0.6034465939892317,0.007143273772066472,0
A/EGYPT/N01753/2014_2-2-1-2,1.3027450848109083,-0.2089848684183556,-0.2995921393141232,0.12539714854188233,0
A/COMMON-MAGPIE/HONG-KONG/5052/2007_2-3-2-1,0.3936111149271304,0.5457969687547388,0.7080517342253541,0.18777654503721797,0
A/CHICKEN/HONG-KONG/AP156/2009_2-3-2,-3.0484788476136906,-0.7990080291883057,1.1419739950323158,1.1316691921726663,0
A/BARN-SWALLOW/HONG-KONG/1161/2010_2-3-2-1B,0.39337303830424775,1.3560127744705488,0.9412056322986041,0.4116709574089321,0
A/DUCK/HONG-KONG/1091/2011_2-3-2,1.7202157184215965,0.39510902294493344,-0.617255533968831,-0.29310628440003716,0
A/DUCK/BANTUL/1443-9/2012_2-3-2,0.026190757450420543,0.4130756594917777,0.6361596576511658,0.4825849261447035,0
A/DUCK/VIETNAM/NCVD-1584/2012_2-3-2-1E,0.4136205835082376,1.2752115021835007,0.6975226454169815,0.24666966009376612,0
A/DUCK/BANGLADESH/19097/2013_2-3-2-1A,0.35150014052743384,1.0539501320784748,1.2146120689267745,0.40260411764452675,0
A/ANHUI/1/2005_2-3-4,-1.2319283317846665,-1.0665123274437247,-0.009127138397228007,0.4008539540889573,0
A/JIANGXI/1/2005_2-3-4,-1.2008779940009688,-1.0266758959998543,0.032880570974183176,0.29676137956758786,0
A/JAPANESE-WHITE-EYE/HONG-KONG/1038/2006_2-3-4,-3.6477263483307967,-1.4213522036159776,-0.11097184643872327,-0.660465970845131,0
A/GUIZHOU/1/2013_2-3-4-2,-0.3871639666604829,-0.42886405438208663,0.1892597849925677,0.5930098091990805,0
A/GOOSE/EASTERN-CHINA/1112/2011_2-3-4-4A,0.4574363561203675,-0.23868013807288585,-0.973172683608885,0.27216695818064784,0
A/CHICKEN/NETHERLANDS/EMC-3/2014_2-3-4-4C,-0.9137675760612901,-0.4282859397780336,-0.6652678166785284,-0.2158851053786972,0
A/GUANGZHOU/39715/2014_2-3-4-4E,-1.1224508258657317,-1.1279454215327245,-0.861954876168789,0.44677972608790073,0
A/GYRFALCON/WASHINGTON/41088-6/2014_2-3-4-4C,-0.5082506887192668,-0.7620660801848631,-0.8592781386297874,-0.3286616683806285,0
A/EURASIAN-WIGEON/NETHERLANDS/EMC-1/2015_2-3-4-4C,-0.03196114179071313,-0.39472954947848965,-0.6832424208218111,-0.1137387510101302,0
A/EURASIAN-WIGEON/NETHERLANDS/EMC-3/2014_2-3-4-4C,-1.0206603617321377,-0.5432685603597212,-0.673832992399892,-0.1389968179005696,0
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/3/2016_2-3-4-4B,0.7185626406310964,-0.6470016700042005,-0.6816825617732905,0.07217377296083383,0
A/TUFTED-DUCK/GERMANY/AR8444/2016_2-3-4-4B,1.52602334240223,-0.7865853855170689,-0.5572105169465607,0.04420265391400324,0
A/GOOSE/GUANGDONG/72/2004_9,0.8958884055753271,0.5478939414490458,-0.23382400395620095,-2.1464891047153367,0
A/CHICKEN/EGYPT/20NLQP-CLEVB238/2008_2-2-1-1,-1.9439534389084638,-1.2136134537316225,0.2783621915990713,0.35918315053931216,0
A/CHICKEN/EGYPT/0987-NLQP/2009_2-2-1,2.137202103098079,0.48189875585451813,-0.03867049444384485,-0.021504272055503648,0
A/CHICKEN/JIANGSU/K0101/2010_2-3-4-2,1.569465058214216,2.045456284397658,0.01052966609968653,-0.62233718770743,0
A/MUSCOVY-DUCK/VIETNAM/TMU003/2008_2-3-4-2,-0.40380912838590993,0.3738288347780644,0.3534111985199581,0.6428216451691604,0
A/BLACK-HEADED-GULL/TYVA/41/2016_2-3-4-4B,1.8069182328359814,-1.150460216671589,-0.4100685940630351,-0.017210946392020088,0
A/CHICKEN/HUADONG/4/2008_7-2,0.6882421001503598,1.9194092597453896,0.1423071888137586,-0.08945748462325431,0
A/DUCK/CAIRO/1578CA/2015_2-2-1-2,1.5428868308754564,0.6605926740152701,0.05334018808484428,-0.04371104648739266,0
A/DUCK/GIZA/15292S/2015_2-2-1-2,0.6550573075115533,-0.007868742057501321,-0.11175553935710703,-0.3873011761696157,0
A/DUCK/DAKAHLIA/1536CAG/2015_2-2-1-2,1.089035099680157,0.21445363309170457,-0.0901200068335315,-0.30958339899402265,0
A/DUCK/VIETNAM/317/2005_1,2.126977430475234,2.598251308776435,0.5266851751433392,-1.0080793125056706,0
A/DUCK/VIETNAM/NCVD-1279/2012_1-1-2,2.6293920919690565,2.7739302835902193,0.3391445711740506,-1.2760649729211293,0
A/MUSCOVY-DUCK/VIETNAM/NCVD-KA426/2013_1-1-2,1.7681756891839395,2.240779738066479,-0.05933880675958991,-0.25980314873923227,0
A/DUCK/HUNAN/182/2005_2-1-1,-2.0417334939862624,-0.7977950248567802,0.8972384684065222,-0.014649970362568876,0
A/CHICKEN/DENPASAR/BBVD-182/2007_2-1-1,0.623544096004031,0.4191370357183979,0.2622830991192543,0.2806535984012417,0
A/CHICKEN/MEDAN/BBPV1-571/2005_2-1-2,2.3787787476568965,0.7861342302808207,0.8404071655768894,2.426642473917411,0
A/INDONESIA/538H/2006_2-1-2,2.205389721578134,0.8819470584075346,0.7352218468993148,2.067233392200165,0
A/CHICKEN/INDONESIA/R60/2005_2-1-2,-1.4225725704668686,-0.6528931599394878,0.00831249816487123,-0.19346852433420936,0
A/CHICKEN/EAST-JAVA/UT6031/2007_2-1-3,-0.89031667088929,1.4033541486537042,1.6885987005098964,0.19836065475731246,0
A/COMMON-GOLDENEYE/MONGOLIA/12/2006_2-2-2,-0.8217954841009802,-0.5732835398423249,0.10855591430771061,-0.4076434002986806,0
A/GOOSE/GUANGXI/345/2005_2-3-2,-0.20055095524546562,0.1889413141378341,0.07190356462992731,-0.28582263458342294,0
A/GREAT-EGRET/HONG-KONG/807/2008_2-3-2-1,1.1075812586672946,1.1588380015563162,0.7448075041327262,-0.005193867711181355,0
A/CHICKEN/NEPAL/T299/2013_2-3-2-1A,2.124080412817638,1.0960146342913784,0.7608241251222962,0.47694287610746755,0
A/DUCK/VIETNAM/NCVD-851/2011_2-3-2-1A,4.484100223668217,1.9448284762986683,0.23013160403894892,2.8176868212620887,0
A/BAR-HEADED-GOOSE/MONGOLIA/X53/2009_2-3-2-1C,0.5506425990876558,1.0994903886418683,0.8276724629037528,0.08533525291829447,0
A/GUINEA-FOWL/GHANA/2/2015_2-3-2-1F,4.806324823013236,1.6961726707675528,0.269988763424986,3.714298174016081,0
A/DUCK/VIETNAM/NCVD-293/2009_2-3-4-1,-2.6803214675624814,-1.16062207838865,0.3792860684601993,0.3084610812767492,0
A/DUCK/VIETNAM/HU3-574/2015_2-3-2-1E,-0.27099376498582406,0.6247091360986661,-0.019805600919777344,-0.13881475329710424,0
A/CHICKEN/VIETNAM/NCVD-279/2009_2-3-4-3,-3.138624504253606,-0.9416743181326939,0.883886512925042,-0.007523975673224381,0
A/SICHUAN/26221/2014_2-3-4-4A,0.5731100261044729,-0.642189121787536,-0.7589408709950103,-0.3053414824245453,0
A/MUSCOVY-DUCK/VIETNAM/LBM631/2014_2-3-4-4G,-0.31141184736599914,-0.08832757009113829,-1.035350651123097,-0.0025472413734826116,0
A/BLACK-SWAN/AKITA/1/2016_2-3-4-4E,4.723840681069026,-3.1658612393997405,-0.4826854698138936,1.4738962621529845,0
A/MUSCOVY-DUCK/VIETNAM/823/2015_2-3-4-4F,0.09832771230208986,-0.6689461328493485,-0.7912337904210904,-0.08931212399151134,0
A/GREAT-BLACK-BACKED-GULL/NETHERLANDS/1/2017_2-3-4-4B,-0.036357778064510154,0.06267908152297556,-0.9747649815928021,-0.22669209637490972,0
A/ENVIRONMENT/KOTA-TANGERANG/0813207-005/2013_2-1-3-2A,0.017583613596796166,0.40480027661722273,-0.06570119458525703,-0.14230537277992328,0
A/CHICKEN/VIETNAM/NCVD-15A59/2015_2-3-4-4F,-1.4983145424286946,-0.5993375629801847,-1.1788489158320647,-0.34332593693946684,0
A/FUJIAN-SANYUAN/21099/2017_2-3-4-4B,0.23379883231952264,0.10189235393622309,-0.8275347070310808,-0.5472983826647302,0
A/NEPAL/19FL1997/2019_2-3-2-1A,1.653451794134209,1.6549526480635723,0.6530517601533057,0.4245255891612332,0
A/ASTRAKHAN/3212/2020_2-3-4-4B,1.3560069145433291,-0.9270419634485397,-1.042407668784172,0.02139595358712043,0
A/CHICKEN/VIETNAM/RAHO4-CD-20-421/2020_2-3-4-4G,5.150705309375187,-0.7682526508744041,-1.2652413631940442,1.667636804865343,0
A/HERRING-GULL/NETHERLANDS/1/2020_2-3-4-4B,-0.016906878096385525,-0.9406216901254083,-0.77192868261693,-0.11598611321892971,0
A/CASPIAN-GULL/NETHERLANDS/1/2022_2-3-4-4B,0.49109233835254673,-0.727331286404661,-0.7497760759984446,-0.014589202311692695,0
A/CHICKEN/NETHERLANDS/EMC-1/2018_2-3-4-4B,-1.2179412083796635,-0.5002611755094646,-0.6830543457984364,-0.17580160811536438,0
A/EURASIAN-WIGEON/NETHERLANDS/4/2016_2-3-4-4B,2.264293357474651,-0.4829177372192607,-0.7440671695602079,0.33369580631014184,0
